order_id,order_date,product_id,region,vendor,quantity,price,total
0b98ed06-6ded-4f05-89cd-8e9ba15aea65,2023-09-13,2c93a52c-1401-46c9-9e91-e5e8470912d1,Tocantins,Luciano Galvão,4,107,428
e694a937-569a-4239-8f01-19fc62ba77db,2024-05-11,cd732c20-a4c4-4eaf-885f-4c72bb1cfb20,São Paulo,Kaio Silva,1,620,620
4fa3f39a-1d43-406b-b8ed-83089455e9e8,2023-12-16,50ed6784-098e-478f-a480-7100ddace749,São Paulo,Luciano Galvão,10,589,5890
f524a1ba-2621-4cef-a58b-a61a782cb2a1,2024-04-14,7dc57356-9b18-4cd2-a9e7-656afbb4cd09,Rio de Janeiro,Estagiario,7,907,6349
8d4a67a2-4cbf-4a27-80f6-5ab9b85a096b,2023-09-19,0a6e4c65-bc44-471e-85fd-171797aa440e,São Paulo,Estagiario,5,181,905
7cd25f8b-cc56-43c9-9960-fb78b06e5a06,2024-02-04,9aa464b7-70b6-4dd9-8edd-6b779a11e123,Rio de Janeiro,Luciano Galvão,8,936,7488
894d7f37-d906-4821-83af-a8e9dbc66deb,2023-11-03,8e3d24ed-84f6-42c3-a7cf-99571d76acbe,São Paulo,Estagiario,9,286,2574
c366c52b-4087-4868-adb8-1ff8b1dd5768,2023-10-23,f9232573-2f4a-4bbb-b405-7536f78de9a0,Tocantins,Luciano Galvão,1,292,292
0c63e1f4-0926-48e1-9167-5dc635943d95,2023-12-09,d8785d59-1a09-4068-8fd0-467ebf973221,Rio de Janeiro,Fabio Melo,2,146,292
2e823c15-9420-47ff-8d3c-20231e85e64b,2023-10-22,3cbdcedd-ea11-4ba1-8685-91cd714ba4c0,Tocantins,Estagiario,5,950,4750
6a5dc923-4f9e-4546-9b03-8a8cb925420e,2024-03-06,926b1349-6826-41be-aa13-0e94bff0bc2a,Rio de Janeiro,Estagiario,2,924,1848
f870d052-34e5-4f07-9380-ff69ec5d83f9,2024-04-23,cae2530c-0140-48c0-b966-ace08e03929a,Rio de Janeiro,Kaio Silva,9,901,8109
cdd989f4-9c6e-4b2c-b68a-13654a615476,2023-09-20,3c4145aa-2392-4868-b892-127f8ea45065,Tocantins,Fabio Melo,2,771,1542
cc80bce7-aef4-44ea-8a52-e33c074a3880,2024-05-30,b364a32b-7ae4-4d8d-8ad4-0b49ec77f8ee,Rio de Janeiro,Estagiario,5,248,1240
1c7f2c3c-3091-404a-aac8-e9db9203c9c9,2024-01-24,1471c915-f3ce-401b-8e2d-4de2f2aeb025,Rio de Janeiro,Kaio Silva,4,528,2112
51f89ff4-40ca-4416-8e85-92dd3b90ff08,2023-11-26,e283b55a-f0a1-4a9d-8136-6181e38985d2,Tocantins,Kaio Silva,5,758,3790
f825a9ce-4579-4462-83a0-1394455ec94b,2024-07-12,9956279e-80fe-4dc3-a66c-cee942a923a8,Rio de Janeiro,Kaio Silva,4,699,2796
a7dc64ca-1487-4015-98e6-b6fe91b21589,2024-01-07,e44febb6-3010-4844-bb70-e79d2449cfa5,São Paulo,Fabio Melo,4,724,2896
adc60882-5d40-4248-9352-6dd2405fcfcc,2024-06-14,34efdbdb-babf-497b-ad32-55c872d70e8c,Rio de Janeiro,Kaio Silva,10,752,7520
825d3129-0a90-4c9f-9e0f-0b0d553f042b,2023-12-25,2e786303-5261-4f88-aafe-4175107cd18a,São Paulo,Kaio Silva,1,322,322
7c108503-0a51-40c2-a73e-34f8f0747ca3,2024-03-01,4da0d981-b35b-4386-8b86-d5371246b451,Tocantins,Fabio Melo,3,128,384
fc46d70b-ae24-4456-a704-b6d36fc4ea48,2024-04-06,649b6849-d71f-4b98-991b-b9696fc16c0b,Tocantins,Fabio Melo,9,847,7623
f4f5649c-d174-4fa5-9511-b6311d41febb,2023-09-12,373cb90c-c1c4-4b2b-b6a8-02531e632bc6,Tocantins,Fabio Melo,1,473,473
2482092b-0ae6-4dc0-acc4-68bfff063ecb,2023-08-31,9d22b2d2-a80a-43d7-a545-c516f7476440,Rio de Janeiro,Luciano Galvão,2,592,1184
f1e588d6-5fb6-442d-bb5a-685e5be15170,2024-07-08,d3784aca-49c3-4382-87da-4665dfad9248,São Paulo,Estagiario,2,285,570
0bc431a9-0581-4745-aa2c-ffe739ace627,2023-09-11,ea2111c5-135c-412c-bccb-f0a85f34e779,Rio de Janeiro,Luciano Galvão,3,195,585
403b0187-75e4-43fe-a90b-e7b82d673174,2023-12-16,10f48e12-3a6b-4ea5-991e-545c8d07521a,Rio de Janeiro,Kaio Silva,9,753,6777
d3b2d5ce-f209-4fe6-b382-16b4795b4440,2024-06-24,1b7501b6-0961-4d06-a1fb-24bb5cb63976,Tocantins,Fabio Melo,6,920,5520
1389ea93-4a5b-43e7-a4f2-f910e433e4ed,2024-04-29,2d51f156-e902-46d7-a248-de0ebbafaf0d,Rio de Janeiro,Estagiario,3,699,2097
c80742ee-3c8b-4bde-963a-24cfc1e5930d,2023-10-11,1410c072-b12b-4eb2-9a07-df82f4ce312a,São Paulo,Kaio Silva,1,123,123
c5732a8f-57b2-4417-a2eb-747b0e9cb6d7,2024-03-18,63df93cc-de9d-4a56-be52-27b63b2fbd47,Tocantins,Kaio Silva,3,593,1779
94cda6ac-4212-4056-9ec5-14ac5437fb50,2023-11-03,4a0888bd-4397-4e1e-b11d-a491e10ab3d6,Tocantins,Fabio Melo,6,484,2904
42918c8c-e480-40e1-be75-d926212c9c1c,2023-09-06,ab6b5d59-d547-4c52-ba96-7d23468e9ee5,Tocantins,Luciano Galvão,10,622,6220
17ece09a-5c7e-4341-93a6-4976da8f23a0,2023-08-07,194ea3cc-a07a-403c-b6b6-a9b64eabcc46,Tocantins,Estagiario,10,627,6270
2a87db39-183b-4c96-b877-8ee8e819bffd,2023-11-16,30e2c481-8951-42c8-9fb2-a1cdddc69b6f,Tocantins,Luciano Galvão,3,418,1254
395d77c0-f562-4a61-bfe3-32bf70296778,2023-12-18,4e5b5148-6619-4f8e-96eb-a654688d14f9,São Paulo,Kaio Silva,8,929,7432
252b0e37-da6d-4f4e-b5d8-ea2097c3a527,2024-07-19,9e867ac0-1e9c-4a7d-81e6-7c17d4ea28ad,Rio de Janeiro,Estagiario,9,761,6849
f9255c89-f964-460d-ab36-9f98999af6f6,2024-05-16,173a8aa6-b91c-4608-89bc-ab5ae6d2b8f4,Tocantins,Kaio Silva,1,505,505
c5897373-e314-40a6-81a1-bf3d10aaaf4c,2024-04-11,05a81029-4153-4d21-bdd4-2b8053268cbb,Rio de Janeiro,Luciano Galvão,7,408,2856
b0c70df2-43bd-49db-87c3-1926f9538ed1,2024-06-25,379f3d75-6b20-41af-83db-d43c6974ede7,São Paulo,Fabio Melo,4,325,1300
916a3659-a81e-4c55-ae3b-a52ce442cf16,2023-11-24,9c4777e3-4e8d-4adb-a8a6-b1fa98e151d3,Tocantins,Estagiario,7,146,1022
f76bfb69-afd7-4eb1-a9c1-87d47085700d,2023-11-10,ed0f8965-58f3-4432-abcd-4cace28a93ba,São Paulo,Luciano Galvão,7,371,2597
cb4aac00-6a45-4073-95d8-c0592936eaa7,2024-01-26,77ab47cd-2bc9-4ec5-b896-33dcddc7230b,Tocantins,Estagiario,3,244,732
b70947ae-4088-4f2d-95bd-ab9ada3f0ad6,2024-07-19,b0f087ed-f15e-4f47-9652-ade04dad0978,São Paulo,Kaio Silva,2,391,782
56d107af-5b87-4e17-958d-ca9449ee5f68,2023-09-29,f3a15681-72e4-4c79-a489-451ad67f394d,Rio de Janeiro,Luciano Galvão,1,135,135
285316ff-6932-4b8e-8628-5c14b628ac7c,2024-06-05,4c977f57-effd-439c-87c6-f7eb176a6440,São Paulo,Luciano Galvão,2,265,530
b3659d99-70af-4600-80ac-97e1f1300dfb,2023-09-07,bfa85adf-4a99-41b3-a2ab-f7c9a0af9002,São Paulo,Estagiario,1,815,815
a0098131-5522-405e-a1d0-0bae95a1bcb2,2024-07-20,d6818636-4d83-42d9-9d0d-2858a2d899b2,Rio de Janeiro,Luciano Galvão,2,488,976
2aac5fe9-f844-4799-8fc2-b16aa4c02b28,2023-11-24,61a4cab0-610a-4d8c-883f-1226ae63bbed,Rio de Janeiro,Fabio Melo,1,644,644
892143d6-575b-4147-876c-9a64007bcbde,2023-11-11,bfc57423-e3c2-4e1f-8625-970689bd2dbd,Rio de Janeiro,Kaio Silva,6,893,5358
ca1d651e-a0f1-47e2-a7ac-6fae5d57e24b,2023-12-25,5b7c1b16-f13f-4cb5-a805-db99cf2b3f10,Rio de Janeiro,Fabio Melo,2,635,1270
7667fbe6-f37c-4c39-b410-20f322e5e32e,2024-03-11,81850a4b-7c8c-457a-bf00-4e456d979927,Tocantins,Kaio Silva,4,983,3932
ae3c245f-eb6e-4aa0-b305-a16aece689ab,2023-10-13,60f60d67-35de-430f-b13e-9b874d3a1448,Rio de Janeiro,Fabio Melo,10,666,6660
fa83610f-5c52-43ad-8590-13c3b78494d9,2024-07-21,01cbe2a0-9120-4e4a-99af-1abfa2bf49b5,Tocantins,Luciano Galvão,6,638,3828
7a97cda5-ce5a-405f-ab45-36a0110db036,2024-03-19,0cf020d5-e172-46bd-9451-9900b1d14910,Tocantins,Estagiario,2,762,1524
ce8f5112-a6ef-4d9b-ae7f-3f90a1ccbe91,2023-09-16,e6d68cbe-500c-4ba4-937f-0af4dc464083,Rio de Janeiro,Estagiario,2,879,1758
8ba40952-f238-4da8-a950-0cda815fb4d7,2024-03-22,70642541-b0e3-4020-bd26-e85e28554610,São Paulo,Estagiario,8,739,5912
68f6e571-b393-44c9-ae55-a1d3f217875b,2024-05-18,091c1f9a-3fb2-407a-8d73-d6b5354c5c41,São Paulo,Estagiario,5,636,3180
1a4e65be-6538-4805-bc57-a7b54550338e,2024-03-04,3236c641-a43a-4c50-8ada-ff868a1291cb,Tocantins,Luciano Galvão,3,886,2658
68e78ca4-4d8b-4d56-b9cd-fa1de1796a9f,2023-10-16,d542fab7-429e-40a4-b625-6eecdccc4eec,São Paulo,Fabio Melo,1,855,855
00d3ac42-b28d-4f3c-8f4f-8db481846410,2024-03-08,bb42c7e6-4cc3-4801-af94-27072d1bf724,Rio de Janeiro,Estagiario,10,701,7010
d9a5a1d1-c65b-45e8-a543-942bbb74175d,2024-06-15,124942b9-0cac-45d5-9167-4ad416c05543,Rio de Janeiro,Estagiario,5,635,3175
4cd2a097-fe38-44e3-ae35-d45c8c517538,2023-09-10,31db34bf-9855-4870-ba54-d17cd887110c,Rio de Janeiro,Estagiario,10,529,5290
f0c70fc4-70cb-415f-82d0-0455c19df002,2024-01-15,02cfd33b-f856-43f1-954e-ab928ecf5da7,São Paulo,Estagiario,4,859,3436
6ceecb3f-e7b2-494c-82b5-2abd11a8c927,2024-03-05,01354eb7-2f7a-40e5-b3ce-f194972e0e8c,Rio de Janeiro,Luciano Galvão,5,609,3045
968d77cb-ae99-40d4-b72c-ac248c8569af,2024-04-03,b87339df-a7b6-44bc-9614-8c0d0c6e6348,Rio de Janeiro,Fabio Melo,2,275,550
7cd1a0e6-271c-4581-b5d9-9aa6c3f33b05,2023-08-25,c4ea254e-eca7-477a-a831-08e30f6fd50f,São Paulo,Estagiario,2,637,1274
1527bfbc-90a5-41fe-9c1a-5b05f49539e2,2023-08-18,f35688f1-4540-45a4-97dc-df9e523998ab,Rio de Janeiro,Luciano Galvão,7,878,6146
b13f6857-ad91-4914-8fc8-e269e3b521f8,2024-04-30,786351ad-7d65-45fd-a4ed-e4786b6cf4bd,Tocantins,Kaio Silva,5,561,2805
faddd8fb-5665-4b78-8292-bb05f8cb4e67,2024-03-26,84ca75f7-5f5e-4e0c-88cd-46de4f0b76f7,Tocantins,Luciano Galvão,10,135,1350
8798940a-c9a5-49ea-82f8-9588f8c83489,2024-03-21,1d568770-8750-403f-ace8-d1133b00b849,Tocantins,Fabio Melo,9,948,8532
1564703f-590e-414c-83ff-cfab56080438,2024-07-07,a92d2d24-3bc0-49e3-b968-6232e3b0dfae,São Paulo,Luciano Galvão,1,956,956
060b8fe5-1452-4764-9a1a-feb5aa2f438a,2023-11-07,8bb86135-bfd5-48c9-a34d-ddec47cb6761,Rio de Janeiro,Luciano Galvão,6,558,3348
085525a2-ee45-43a2-ba1e-9455030a5710,2023-11-09,5cbea796-9b07-45e2-9a3c-d42467c2e0b1,Tocantins,Estagiario,6,121,726
cac008fb-cda0-4beb-8e58-0a7b7abf93df,2024-06-10,11caf91e-ff56-47d1-ba67-c8a7a72b8090,São Paulo,Luciano Galvão,7,497,3479
5f437f17-7412-42d7-bc3a-dc49b9e69473,2024-06-30,c0c2bca6-4628-401c-a231-e3dcca0139ec,Tocantins,Fabio Melo,3,657,1971
5fd745dc-6850-40eb-a650-f8c70c945149,2024-03-16,22328a6a-6bc4-4ebb-9680-23a7121873e4,Rio de Janeiro,Kaio Silva,9,692,6228
f5de5062-f001-4184-8335-7af66b13bc66,2024-01-20,0ee2e2a8-fa3d-44bf-9760-0086498c0757,Rio de Janeiro,Luciano Galvão,1,120,120
444fd64a-6759-405a-944f-983b07a78f81,2024-07-20,e4701034-65e3-4b77-bbdf-0796db567b6c,Rio de Janeiro,Fabio Melo,8,232,1856
72c9d3ac-92a4-4b8a-9131-3ca8e377e917,2024-06-27,3a715508-75f9-4bd3-85d7-497e665867f1,Rio de Janeiro,Estagiario,5,482,2410
aad8130d-df87-458c-ac16-3e9606380031,2024-06-09,4d435b5d-5ba9-4dcd-8ef1-8cff0360dd04,São Paulo,Luciano Galvão,1,458,458
94e9c005-78ac-454f-a9c9-63ea24dcb1cc,2024-01-15,c992e0ce-5ae2-405f-b4a6-5d773c8b1d16,Rio de Janeiro,Estagiario,10,874,8740
5296929e-5158-4322-bfd5-d31290dea325,2024-06-04,6fcb2fd4-9cc0-4a07-ae74-e8b62d32b58d,Rio de Janeiro,Fabio Melo,2,512,1024
5ef84d61-a216-487c-ac93-80ed09e9ca94,2024-07-02,98e3292c-4cc0-4805-905d-2c74b94df07a,Tocantins,Estagiario,7,361,2527
2e9c0e86-6f0d-40a3-8f32-fc0f8e4a31f4,2023-11-25,61bbd9a2-c7ad-4bde-80f3-b415c50eda1f,Rio de Janeiro,Estagiario,6,499,2994
e8037665-d8c2-492b-a2cc-fb56af8e39f3,2024-02-08,f6782c85-7f3a-45ab-a3c9-823b02de5c26,Tocantins,Luciano Galvão,3,242,726
ed8cf5f7-f93e-4dc1-8c3e-f0a5eba1a8dd,2023-10-02,4fe35883-6114-4f56-95a0-1bae76513fd2,São Paulo,Luciano Galvão,6,154,924
32a0f5ef-98b8-4971-8ee1-fbb909756543,2024-05-26,f8557ed6-0ca5-44a3-ac4e-191ca0166bd5,Tocantins,Luciano Galvão,5,754,3770
dd0c644b-b955-47e7-b183-ea1c92bd9af0,2023-08-17,b86ddbe9-e756-4803-950f-c7369f8e6ef2,Rio de Janeiro,Luciano Galvão,4,156,624
dfda55ed-afe7-4764-8bcc-43dcde2ca0dc,2024-05-01,1d252ca7-3068-450d-9f6c-ff70c5a650a3,São Paulo,Luciano Galvão,1,792,792
f89cd94d-6b26-4f0c-9941-884bbb9381f2,2023-08-16,1a11ace5-beb4-4ecc-9e15-584e026b785a,São Paulo,Kaio Silva,4,815,3260
5597fd1d-efd8-4d0c-b045-0a118a8ec4c2,2023-09-01,6a7ee0d6-3bf3-47b9-94bf-bf84881d5ab2,Rio de Janeiro,Fabio Melo,6,501,3006
af7053c6-6b18-4149-83ed-f5772e752115,2024-06-20,ee90e7c5-a0bf-4ecd-89ae-f2993c163c9d,São Paulo,Estagiario,5,506,2530
6b25d1e8-f1d2-481f-990a-3df7698f7d31,2023-09-14,f93a472f-3c88-4414-8fab-1810bd4bd17e,Rio de Janeiro,Estagiario,1,397,397
2b01d5e3-5344-4586-8480-a5511e3e5e91,2023-11-28,7c809bfa-69b9-4bd0-b7ad-ade7a49c9902,Rio de Janeiro,Luciano Galvão,7,563,3941
b5f90493-ae49-4ab4-af5a-e0ba45b34105,2024-04-09,657c6532-81b6-4d24-bb90-3d8abbaca60a,Tocantins,Luciano Galvão,2,893,1786
235de2c0-f9f3-4450-8fe2-e1a90fda880b,2023-10-30,d1750b1a-043e-4adc-8151-42c94de7ad71,Tocantins,Kaio Silva,6,201,1206
374dfd04-af41-46c1-9e21-771ff220b338,2023-09-04,15bf43ec-5c64-429d-a7c9-3db21e343800,São Paulo,Estagiario,7,658,4606
5079052b-a64c-4f84-89ff-6f04805218e6,2024-06-24,7b9c173f-11a0-4fd5-990a-40751e3cad71,Tocantins,Fabio Melo,10,722,7220
8bb4eb0d-4fef-4fbb-82aa-e9212c946d25,2023-07-27,bd4fc7d7-7626-4ed4-81e2-77387a3839ad,Rio de Janeiro,Kaio Silva,1,818,818
3bf55461-1d14-4ec0-9204-09778848826f,2024-07-12,50e14bb6-394b-4d14-9cb0-d5c2ff16fddb,Rio de Janeiro,Kaio Silva,8,554,4432
7594a1a0-5942-4ec3-8f11-821c180bb0af,2024-06-30,5f88d815-a91c-4bbe-a2ec-4a5d480dbd43,Tocantins,Fabio Melo,6,682,4092
cf78c996-7505-4c8a-8c66-6d48a3ae8158,2024-01-18,5ad260fd-83f2-4872-bb96-3c21588332d1,São Paulo,Estagiario,5,393,1965
8873b8c6-20cd-4554-92b3-fd300287e5ac,2024-02-04,c4dba73d-1641-458e-9b3a-f62e3d1e88dd,Tocantins,Estagiario,3,691,2073
934a82a5-fb3c-491e-b8ea-da1515d81886,2023-08-16,f6e20542-924a-4029-99a3-5b2bb949765b,Rio de Janeiro,Kaio Silva,6,132,792
f5d24300-67d1-4a34-b42e-453f630da441,2024-03-19,33c826fb-800d-4f0b-a8b0-811017fbaacc,Tocantins,Luciano Galvão,5,675,3375
7831ccd0-108f-4435-b4dc-14e758ee6e8e,2024-03-10,a6b0c844-546d-4356-9354-bfc519565be7,São Paulo,Kaio Silva,3,854,2562
a7809a07-1aad-4559-95cd-7006565fd71b,2024-03-22,c534961f-788e-4e73-89e7-a4f59aa1882c,São Paulo,Luciano Galvão,2,932,1864
68d71b93-8370-417f-b125-f74122161c2b,2023-10-24,17fca8cd-6806-44d3-bf20-cea52e384b12,São Paulo,Estagiario,3,622,1866
c550feb0-1112-4918-9d1a-346ae05709cf,2023-11-08,7d39cc6a-e9d4-4558-a11c-eea5a2afb571,São Paulo,Fabio Melo,7,852,5964
2afd23d6-e787-4b78-a896-64dbc61920cc,2024-01-13,3c995965-89ea-477d-93f1-daa50cbd4970,Tocantins,Estagiario,4,798,3192
28e21372-33f9-43e6-a78c-0e3248a259a6,2024-02-19,c9fff221-1c85-4086-8f23-aebfd3543f61,São Paulo,Fabio Melo,10,485,4850
9894fcd2-7c12-4a89-b46a-a0524600dd1e,2024-04-13,47f753a3-6527-482d-b6fd-400abf13fc8e,São Paulo,Estagiario,1,827,827
8799b4cf-dcc3-46f2-93e6-f3d8aec4f665,2023-08-11,4cee7173-8bda-48da-8b7e-0d735bef00a9,São Paulo,Luciano Galvão,7,575,4025
f6f0d8cc-2492-472b-a958-649127e6a94f,2024-05-03,8db85fdf-0d18-4aa0-8992-a845d3352d4a,Rio de Janeiro,Estagiario,5,282,1410
1acfa0f4-27ee-4ea0-8520-602785768d3a,2024-02-03,327fe4d5-b1b6-4f4a-9d92-d4754c0a12ae,Rio de Janeiro,Estagiario,10,988,9880
ab65aa80-5722-4288-91be-6398aa96841f,2024-01-06,1a55a5d9-834a-460e-8c1d-5a0b938c730b,Rio de Janeiro,Kaio Silva,8,768,6144
14d564af-98bd-4af0-8c61-a4a5477226e9,2023-11-21,543bb04a-100c-468b-8f11-9e413b7b5a35,São Paulo,Kaio Silva,6,921,5526
0bfff487-b1bb-4fec-b877-981a16f0d6eb,2024-06-26,f0de44d0-1455-4ba7-8092-19aa952755c9,Tocantins,Fabio Melo,7,464,3248
54c0bc68-06c0-4d2f-8ed4-a27afd509653,2024-01-09,6782e024-9b9b-4d72-a18f-1ca5157d97c2,Rio de Janeiro,Fabio Melo,10,630,6300
f4b196c9-3b65-40ba-9ff2-9d09ce538d6f,2024-01-01,91ed2c24-c406-4b44-a6da-fe6df81cfcd5,Rio de Janeiro,Kaio Silva,5,882,4410
724cf587-8abb-4540-ae3c-a83782fa0efb,2024-07-02,01b3b5a0-8293-415e-ad1f-f94078a14903,Rio de Janeiro,Estagiario,1,515,515
f373185b-1452-49c8-a3a6-5011adf4a67c,2023-11-22,2f49f83e-75f0-49a9-a57d-552f0bb11cd6,Rio de Janeiro,Fabio Melo,9,106,954
1cb32e3a-2468-4d5b-8fa8-6985f51e3fd9,2023-11-02,2d11f474-96ec-44f3-a5d8-577ae0517c8c,Tocantins,Estagiario,9,478,4302
00497d28-9814-43b5-b2b3-0da7bd7a31a2,2023-11-30,ac156e2c-b28a-4e7a-a54d-69903eb2049f,São Paulo,Fabio Melo,6,824,4944
54d18724-3eb9-47e0-9f5d-028a9afe3626,2023-08-22,0cd519e5-7dfd-4b2e-ace9-5e3fc5999b6d,São Paulo,Fabio Melo,1,352,352
39a8ccdd-acf3-4061-8b7e-5462a834a0fd,2024-04-24,9499492d-30c8-45ea-be68-cc5df2cd5297,Tocantins,Kaio Silva,9,330,2970
566940a9-756b-4382-b35e-919ce7d5a3ca,2024-04-12,16e7150c-664c-499b-beb3-29f5cf85d7e4,São Paulo,Estagiario,9,473,4257
c03eae21-b592-4e5d-a34b-8bacf93e5c2d,2024-07-05,f303848d-b8f1-4560-8eb2-d355a482de3f,Rio de Janeiro,Kaio Silva,8,879,7032
3825ac8e-c5d1-433b-9f0b-3570a498e97c,2023-12-22,16ccb521-dbdb-4344-b161-ed52c64d2eb0,Rio de Janeiro,Luciano Galvão,9,218,1962
8a43311b-98e3-49ce-b054-a2472322ac24,2023-08-17,84675243-a3d3-4245-940f-4d9ff65a3c7b,São Paulo,Fabio Melo,6,493,2958
d7e4eae6-74a8-420e-98a4-8878a37dd89d,2024-05-23,8bf56437-ee6b-4495-9030-b18de79a4256,Tocantins,Estagiario,7,562,3934
d78b1d76-2b05-42bc-a2ac-28fd7e60ac5a,2023-07-29,77c6e47a-1c42-4b4f-8781-0b895fde1ec4,São Paulo,Fabio Melo,10,627,6270
d736e931-8dcc-42c9-82af-a164f1cdcba2,2024-04-10,da96dd7c-d013-4493-8bf9-bf3bc55ecc6f,Rio de Janeiro,Kaio Silva,1,803,803
c247145a-e26b-4b08-bd6f-eac1a3430375,2024-06-18,c9312b70-f5cd-4ac0-9fea-2a2a3084cd5b,Rio de Janeiro,Estagiario,1,115,115
fdc5041c-bea4-4ec2-b33a-cffb1128e29f,2023-12-30,5e150d58-4268-4243-ac50-57d04169037e,Tocantins,Luciano Galvão,10,789,7890
74ff8427-a52e-44cd-b3cc-f6536f52ca2f,2024-01-23,078f39e5-aa4d-4794-95cc-1b036ff1fc3d,São Paulo,Estagiario,3,667,2001
c25eb376-1c3d-4ecf-821a-484bfd04fc90,2024-03-16,b3c9fdfe-5de1-46db-97cf-ff092a3e89aa,Rio de Janeiro,Estagiario,2,820,1640
afb98cf4-c40e-4163-87a1-47afab2bc575,2023-08-22,09bbb809-c60a-4254-baf2-438de13de458,Rio de Janeiro,Estagiario,7,564,3948
8b5bf740-0983-4182-a224-05ea5a8613dc,2024-02-13,383a2e61-de1f-4032-8284-5dc83e34def4,São Paulo,Fabio Melo,1,884,884
aa3fc1da-ec85-48ea-bfe2-f7a5103b5a84,2023-09-19,feda4961-00e9-449b-901f-884f1ae9a355,São Paulo,Fabio Melo,3,252,756
de62136c-d578-40fb-8cff-8f0a3da85497,2024-04-07,0d664991-2a3f-40bf-83ef-b898fd9386a4,Tocantins,Estagiario,6,607,3642
2f32c150-6698-417d-bb1f-65a126bb351a,2023-09-13,b23366ed-c377-4246-929c-a0b33a44fc66,São Paulo,Fabio Melo,3,179,537
97821d3c-00fa-432e-a252-b93754f174cf,2024-04-21,dfb7f3bc-2b2a-48fa-abb9-cbbe989423db,São Paulo,Kaio Silva,4,283,1132
44815e53-0980-45e9-ad54-e8c6603face2,2023-11-18,66f4da18-dd80-47f3-9e8a-7755f430e4d3,Rio de Janeiro,Kaio Silva,7,725,5075
d46e778f-b667-4f1c-ac64-a45231917187,2024-03-02,e5e2b5d4-5fef-417c-94ea-17abe53e8641,Tocantins,Estagiario,1,210,210
eeb0a87a-572d-4eba-afc0-8a5f63802b65,2024-04-25,958a4b11-2563-40e3-95a1-e6cd7a27e4a6,Rio de Janeiro,Fabio Melo,8,556,4448
83b66808-ffb7-48f1-8856-6f0264f9cf2d,2024-04-24,005fce06-21e0-4a47-ac5b-2174a87a2313,São Paulo,Fabio Melo,1,556,556
7522aece-329e-4f1c-a7ac-4deeb4a1e5ab,2023-09-21,a8accb10-99de-4f17-a288-ba636e8df0eb,Tocantins,Fabio Melo,8,280,2240
99bb5f36-2792-4812-869c-9c5fab18b859,2024-04-26,4d0950a4-c4a6-45a2-9e5a-47b1a5c12b19,Tocantins,Luciano Galvão,8,451,3608
7765bdb6-6a46-4f0c-b9b3-d8da98e31598,2024-03-06,a7f8e395-11ff-4fb4-83da-7e0b9db59443,Rio de Janeiro,Estagiario,4,368,1472
07954277-929f-4172-84f0-2f25fdf302b5,2023-12-12,cb2b6529-cea0-4a8e-a529-a394bd6a4ff0,São Paulo,Luciano Galvão,4,785,3140
5f55a728-776a-4db9-9d42-437e6743af41,2024-04-15,e42977f3-35b7-4e13-846b-317255769b25,São Paulo,Luciano Galvão,6,564,3384
f9f1cc76-f34b-4ad8-9dc3-b3b6011ff0c0,2023-10-24,6c545654-f802-4eb8-873e-785c606b7f27,Tocantins,Luciano Galvão,10,323,3230
ec0c430d-91d5-4169-bf64-5d3ce3e27ddb,2024-03-20,d53557aa-7049-4b2e-a1bd-1ed0e6a75e9f,São Paulo,Kaio Silva,4,718,2872
776f8616-441b-4d26-b934-1e9a0ea50653,2024-01-28,66ed5196-7e36-4d53-89d1-006641681f8a,Tocantins,Kaio Silva,3,663,1989
62e462be-b34e-405e-934c-e1ae4405247e,2023-12-23,597931a9-f0ea-4697-83e9-11c6e286bba4,São Paulo,Kaio Silva,5,285,1425
2e075dac-169c-41a3-9692-bbc8ab6bda8a,2024-05-13,757ab0c4-7277-48b9-930c-a4a68380bcd0,São Paulo,Luciano Galvão,3,757,2271
1f65146d-424e-4125-819b-2aab83ca3df8,2023-12-03,45933d06-0910-4d56-adc0-f525d63f7afc,Tocantins,Fabio Melo,6,956,5736
574d05b1-2df0-4c80-a7ae-c0b6f49a2cea,2024-07-17,5920b675-821a-47f7-947e-9b41ffa07840,São Paulo,Luciano Galvão,4,911,3644
4733ee9d-efbf-4607-85bb-4d9604401169,2024-02-15,2283ac48-26b0-4248-83b1-42683e42aa3c,Tocantins,Estagiario,7,814,5698
c2987872-2f18-44f3-83d8-b3e85f8800a5,2023-11-07,8ec1eb68-9fe1-4c94-8240-e78206de95ea,São Paulo,Luciano Galvão,6,933,5598
611d6be3-88dc-4a2a-aa6c-a4c8fd56a790,2024-04-01,78af452b-a5c7-4b71-a2f2-97e006c62083,São Paulo,Estagiario,1,402,402
e7ab4cfd-f571-4c9f-bb46-b84a57332fc2,2024-03-03,9c12edcd-e984-4e9b-ae09-614ddaf99941,Rio de Janeiro,Luciano Galvão,3,579,1737
a72813ad-380f-416b-8ac3-e485f947c592,2023-09-06,ee9d767b-101b-4a5e-a750-cd9aa6970083,São Paulo,Luciano Galvão,4,412,1648
c942f237-e417-4ca0-bcd1-ca23f8496e8d,2024-02-07,6c78e5d9-1c47-41b9-ba7d-9373c5fc774a,Rio de Janeiro,Kaio Silva,6,351,2106
f2fbc88d-9427-4a31-8808-aae686150c08,2023-11-29,adc0c08c-3c12-493e-8bce-38f85f81425d,Rio de Janeiro,Luciano Galvão,8,435,3480
